55950,"ANH CẦN EM","Anh ngồi suy nghĩ về chuyện tình đôi ta sẽ đi về đâu em ơi...",Khắc Việt
56104,"KHÚC YÊU THƯƠNG","Nhịp vang câu hát hân hoan chúc nhau mùa lành...",Hoàng Quân
56105,"KỶ NIỆM MỐI TÌNH ĐẦU","Kỷ niệm về em cô gái Trường Sơn, kỷ niệm về em cô gái giao liên...",Vũ Hùng
56106,"KÝ ỨC NHÁNH LAN RỪNG","Tôi đến với rừng, bạn dừng chân đứng lại, áo bạn sờn vai...",Thế Hiển
56107,"LẤP VÒ NGÀY NAY","Ai đi về miền Tây nhớ ghé qua đây Đồng Tháp...",Sông Trà
56108,"LẬT LẠI KÝ ỨC","Hạt mưa rơi rơi giọt lệ rơi rơi, vì sao hôm nay anh nói chia tay...",Bảo Thy
56109,"LỆ HOANG","Mưa rơi bên khung cửa, lệ rơi thấm nỗi niềm, hạt nào không đổ vỡ...",Trịnh Nam Sơn
56110,"LÒNG BẤT CHỢT BÌNH YÊN","Người hãy cùng em vượt bao sóng gió muộn phiền, người hãy cùng em...",Nguyễn Ngọc Thiện
56111,"LÒNG ÍCH KỶ","Em yêu anh yêu anh đậm sâu, em yêu anh yêu anh bấy lâu...",Nhất Trung
56112,"LỖI LẦM THUỘC VỀ ANH","Rồi chợt thức giấc, trống vắng trong tim thiếu tiếng yêu thương...",Nguyễn Hồng Thuận
56113,"LỐI THOÁT NÀO CHO NHAU","Anh giờ đây còn đâu như ngày em mới gặp...",Phạm Khánh Hưng
56114,"LỐI THU EM VỀ","Và mùa thu đã sang, con đường lá vàng bỗng xanh, ngỡ ngàng dáng em về...",Đức Trí
56115,"LỜI HỨA","Qua đêm nay ngày mai bình minh ta sẽ phải chia tay nhau...",Khắc Việt
56116,"LỚI LƠ","Ta đi i đi chợ dốc tề tề ngồi i gốc gốc cây đa tề tề...",Chèo cổ
56117,"LỜI YÊU TRONG GIÓ","La la la... Tay trong tay bước đi bên nhau, vui chung vui quên hết đi âu sầu...",Duyên Hương
56118,"MÃI CHO TÌNH LÊNH ĐÊNH","Ánh trăng vừa nhô lên, mãi cho đời lênh đênh, sóng xô bờ cát mềm...",Võ Thiện Thanh
56119,"MÃI NHƯ BÂY GIỜ","Lần đầu anh đến em dẫu đã hững hờ, anh biết nhưng vẫn chờ...",Hà Quang Minh
56120,"MẤT MỘT TÌNH YÊU","Em buồn anh từng đêm quay quắt như người mộng du...",Hoài Phương
56121,"MONG CHỜ","Giá như mình còn bên nhau, em sẽ nói em cần anh thật nhiều...",Minh Nhiên
56122,"MONG MANH TÌNH VỀ","Mong manh như hương ai quen dịu dàng thoáng qua...","Nhạc: Đức Trí, Lời: Phương Nga"
56123,"MỘT NGÀY CỦA YÊU THƯƠNG","Nếu nhắm mắt ước mơ em được là mây, làm một cơn gió vui...",Đinh Mạnh Ninh
56124,"MỘT TÌNH YÊU VỘI VÀNG","Mưa đã rơi trên con đường vắng một mình anh về...",Lê Quang
56125,"MÙA GIÓ RÉT","Vẫn nguyên vẹn cuộc tình ngày xưa đã trao dù anh đã mất em từ lâu...",Khánh Đơn
56126,"MÙA HÈ RỘN RÃ","Mùa hè rộn rã nắng mai tươi hồng và nghe xôn xao tiếng ve gọi hè...",Nguyễn Quang Vinh
56127,"MÙA HOA CƯỚI","Con cá về sông mừng vui mà quẫy đuôi, dây bí sau hè mừng vui mà trổ bông...",Trương Quang Tuấn
56128,"MÙA THU CÁNH NÂU","Em về qua đường cũ nghe nhịp bước chân bơ vơ...",Nguyễn Ánh 9
56129,"MUỘN MÀNG","Về nơi xưa anh kiếm tìm một vạt nắng của thuở ban đầu...",Nguyễn Phúc Thạch
56130,"MUỘN MÀNG","Lặng im em đếm trên từng bước chân âm thầm...",Thủy Tiên
56131,"MƯA CUỐI TUẦN","Chiều nay cuối tuần... Lòng anh nôn nao khát khao đến hẹn...","Nhạc: Nguyễn Minh Tâm, Lời: Nguyễn Ngọc Thiện"
56132,"MƯA MÙA THU","Cánh thư hồng gửi theo mây ngàn bay, lời yêu ấy có mang em về đây...",Nguyễn Văn Chung
56133,"MƯỢN","Mượn vầng trăng êm trôi để về chiếu sáng đêm tối...",Lưu Thiên Hương
56134,"NĂM LIỆU BẢY LO","Những là năm liệu i i i i i I rằng i i i i i ơ ờ bảy là bảy ơ bảy bảy lo a...",Dân ca quan họ
56135,"NẮNG GIÓ TÌNH TA","Qua đêm đông lạnh căm ngàn tia nắng ấm êm với đời...",Minh Vy
56136,"NẮNG HÁT","Buổi sáng thức dậy tiếng chim bên thềm, dịu dàng trong gió cỏ hoa hương êm...",Hà Chương
56137,"NẤC THANG TÌNH YÊU","Đêm khuya đã về ngoài hiên hoang vắng, anh nghe nỗi sầu tình em xa xăm...",Hoài An
56138,"NẾU MAI RỜI XA","Nếu mai rời xa em và anh có lẽ hai ta lặng im...",Hoài An
56139,"NGÃ TƯ ĐƯỜNG","Ngã tư đường mình gặp lại nhau, vẫn ánh mắt ta nhìn nhau ngày nào...",Khắc Việt
56140,"NGÀY CHUNG ĐÔI","Ngày nắng vàng rất hồn nhiên có bóng em bên anh thật hiền...","Nhạc: Huy Tuấn, Lời: Hà Quang Minh"
56141,"NGÀY EM CÒN THẮT BÍM","Tóc bím là tóc dễ thương, tóc bâng khuâng lá rơi trên đường...",Trương Quang Tuấn
56142,"NGÀY KHÁC","Thử một hôm bước chân ra đường, đi lề bên kia khác thường...",Trần Lập
56143,"NGÀY KHÔNG ANH","Hãy đi cùng người mà anh muốn, đi cùng người mà anh say...",Lưu Thiên Hương
56144,"NGÀY MAI KHÔNG BAO GIỜ ĐẾN","Ánh nắng chiều che tắt đi hy vọng là biết không còn bình yên...",Minh Khang
56145,"NGÀY YÊU","Đêm đã về, hoàng hôn xuống chờ bóng em lấp lánh sao trời đêm...",Văn Phong
56146,"NGÔI SAO ƯỚC MƠ","Ước mơ của tôi là những khúc ca cho cuộc đời, là những lúc vui tôi hát...",Nguyễn Hoàng Anh Minh
56147,"NGƯỜI CHỒNG XA XỨ","Cây lúa xanh ngày anh xa xứ, cây lúa vàng em chín tháng cưu mang...",Phi Bằng
56148,"NGƯỜI ĐÃ XA","Người đã xa con tim giờ hư hao, người đã xa lênh đênh trôi phương nào...",Lư Anh
56149,"NGƯỜI GIÀ EM BÉ","Ghế đá công viên dời ra đường phố, người già co ro chiều thiu thiu ngủ...",Trịnh Công Sơn
56150,"NGƯỜI HÁT TÌNH CA","Lơ thơ những cánh hoa, lơ thơ gió thu về bỡ ngỡ, ngoài trời thay áo mới...",Lưu Thiên Hương
56151,"NGƯỜI Ở LẠI","Cuộc đời còn nhiều ngang trái, biết sao ngày mai biết sao lâu dài...",Hoài An
56152,"NGƯỜI THƯƠNG NHỚ NGƯỜI LÃNG QUÊN","Chỉ còn lại dĩ vãng bên đời tôi khi anh khuất xa..","Nguyễn Hồng Diệu, Vũ Quốc Bình"
56153,"NGƯỜI YÊU LÝ TƯỞNG","Như mỗi đêm cứ thường mong mỗi khi trời sáng hẹn nhau trong giờ nào...",Lương Bích Hữu
56154,"NHẠT PHAI","Chất chứa nhiều điều chưa thể nói hết cùng anh...",Thủy Tiên
56155,"NHẮM MẮT","Nhắm mắt một ngày mệt nhoài trôi qua, từng hình bóng cứ vỡ nát...",Nguyễn Hải Phong
56156,"NHỎ ƠI","Lần đầu ta gặp nhỏ trong nắng chiều bay bay, ngập ngừng ta hỏi nhỏ...",Đào Quang Nhật
56157,"NHỚ ANH THẬT NHIỀU","Phố vắng chốn xưa riêng em nơi đây ôm bao cơn mơ...",Trần Tuấn Anh
56158,"NHỚ EM (MISS YOU)","Từng cơn mưa rơi rơi hay máu tim anh nhỏ giọt rơi...",Bảo Chinh
56159,"NHỚ RẤT NHỚ","Ngày thật dài nếu như vắng em, đời thật buồn khi không có em...",Nguyễn Hoàng Duy
56160,"NHƯ LÁ THU PHAI","Ngồi nhìn ánh nắng hong khô sương mai, lòng chợt nuối tiếc...",Trương Quang Tuấn
56161,"NHỮNG GIẤC MƠ DỊU DÀNG","Có tiếng mưa bay bên hiên thật buồn sáng nay, phố vắng chân ai...",Tuấn Khanh
56162,"NÓI ĐI EM","Cơn mưa đêm qua sao buồn tênh đưa ta lạc vào giấc mơ, em đã xa tôi rồi...",Huỳnh Nhật Đông
56163,"NỖI ĐAU CHẠM VÀO TIM","Một người mang con tim rời xa anh rồi, còn mong còn nhớ nữa để làm gì...",Đăng Khoa
56164,"NỖI ĐAU CÒN MÃI","Giận chi em nhiều thế để nói câu giã từ...",Bảo Chấn
56165,"NỖI NHỚ BƠ VƠ","Chỉ có tiếng gió ru em ngoài sân, chỉ có bơ vơ cơn mơ vừa đến...",Thủy Tiên
56166,"NỢ","Có phải em đang cố gắng để ở bên cạnh anh...",Phạm Trưởng
56167,"NƠI ẤY CÓ CHA","Bay xa đàn chim kia ơi còn nhớ lối quay về đây...",Phạm Thanh Hà
56168,"NƠI ẤY NGỌN ĐỒI TÌNH YÊU","Giờ sao khóe mắt cay hòa theo gió bỗng lay...",Vương Anh Tú
56169,"NƠI CUỐI CHÂN TRỜI","Da da da... Có những con sông trôi êm tháng ngày...",Đức Trí
56170,"NƠI ĐÂU TÌM THẤY EM","Ngày tháng yêu em ngày tháng bên em cũng đã qua rồi...",Lê Chí Trung
56171,"NƠI NÀO TÌNH YÊU LÀ MÃI MÃI","Đêm về khuya cho con tim anh lạnh giá cô đơn...",Bảo Huy
56172,"NỤ HÔN GIÓ","Nhớ người yêu nhớ người thương, lòng như gió chiều buồn hắt hiu...",Nguyễn Hồng Thuận
56173,"NỬA VẦNG TRĂNG","Có hai nửa vầng trăng tìm nhau cho tròn bóng đêm, có hai người chờ nhau...",Trương Ngọc Ninh
56174,"NƯỚC MẮT HẢI ÂU","Gió lay bờ vai em nhìn theo hải âu tung cánh vút cao mây trời xa xăm...",Nguyễn Hồng Thuận
56175,"NƯỚC MẮT KẺ ĐA TÌNH","Tôi như người điên lang thang giữa đêm trường, bước thấp bước cao...",Duy Mạnh
56176,"Ở LẠI VÀ RA ĐI","Dường như những nụ hôn nhạt dần, dường như những vòng tay không ấm...",Nguyễn Văn Chung
56177,"Ở TRỌ","Con chim ở đậu cành tre, con cá ở trọ trong khe nước nguồn...",Trịnh Công Sơn
56178,"PHÂN VÂN","Tình yêu từ lâu còn chưa dám trao về ai, vì vết thương đau tình xưa...",Hamlet Trương
56179,"PHỐ PHÁO HOA","Nhìn từng dòng người về trên con phố cũ, giọt nước mắt đã khô cằn lại rớt rơi...",Khánh Đơn
56180,"PHÔI PHAI","Tưởng là giấc mơ khi cách xa, tình vừa mới hôm qua rồi bỗng mi cay lệ nhòa...",Nguyễn Hoàng Duy
56181,"PHÚT BỐI RỐI","Sài Gòn đêm lung linh lung linh, ánh đèn màu thắp như sao trời...",Huy Tuấn
56182,"QUÊ HƯƠNG VIỆT NAM","Một ngày mới khi ánh nắng lên, gió khẽ đưa trên bông lúa xanh...","Nhạc: Anh Khang, Lời: Anh Khang - Suboi"
56183,"QUÊ NGHÈO","Có lối đi qua quê nghèo mùa mưa nước đọng ao tù, có lối xa xa quê nghèo...",Hoài An
56184,"RAU CẢI TRỜI","Đã lâu lắm rồi từ ngày xa cách miền quê không về thăm ngoại...",Sơn Hạ
56185,"RU CHIỀU","Chiều mênh mông xuống trên sông im lìm, làn mây thu hắt hiu bên đời vắng im...",Tiến Luân
56186,"SÀI GÒN ĐÊM NAY","Đêm nay chợt thấy em qua tay trong tay với ai hô hô hô hô hô hô...",Ngọc Lễ
56187,"SÁNG CHỦ NHẬT DỊU DÀNG","Tôi muốn em luôn vui đùa, tôi muốn em luôn luôn nhìn tôi thật dịu dàng...",Anh Quân
56188,"SAO CHẲNG VỀ VỚI EM","Phía chân trời đang bừng sáng sớm mai lên vẫn mong đợi...",Quốc Trung
56189,"SỐ PHẬN YẾU ĐUỐI","Nhiều đêm tôi khóc khi thấy mình cô đơn, nỗi buồn của tôi có ai thấu được...",Duy Mạnh
56190,"SỰ TÍCH TRỜI VÀ ĐẤT","Ngày xa xưa đó lúc đất đã có sự sống của con người...",Lý Hạo Nam
56191,"THẾ RỒI EM ĐI","Thế là cuộc tình của hai chúng ta giờ đành chia xa hai lối...",Bằng Cường
56192,"THÊM MỘT LẦN TAN VỠ","Đôi chân bơ vơ đi về đâu, đường xưa vẫn đây nhưng em không còn...",Khánh Đơn
56193,"THÌ THẦM VỚI DÒNG SÔNG","Vẫn xa vời và ngút mắt mênh mông, hết nửa dòng sông và mấy cánh đồng...","Nhạc: Thuận Yến, Lời: Hoài Vũ"
56194,"THIÊN ĐƯỜNG CỦA CHÚNG TA","Người tình hỡi có hay chăng lòng em ngày đêm mong chờ...",Trịnh Thăng Bình
56195,"THIÊN ĐƯỜNG YÊU","Em hay hỏi anh thiên đường yêu là đâu hỡi anh...",Vũ Quốc Bình
56196,"THIÊN NHIÊN TRẢ THÙ","Biển khơi gào thét muông thú tơi bời, bầu trời đắm chìm trong đêm tối...",Sa Huỳnh
56197,"THUỞ HAI MƯƠI","Ngày đó tuổi xanh ban đầu ôi vòm me, tuổi xanh hồn nhiên ngả vào tim ta...",Trần Minh Phi
56198,"THỨ BẢY CHIỀU NAY","Chuyện tình như làn mây bay, thứ bảy chiều nay ngẩn ngơ đợi chờ...",Ngọc Sơn
56199,"THƯA MẸ CON VỀ","Đi lâu con trở về nhà, nhớ cơn gió thoảng là là hương cau...",Nguyễn Ngọc Thiện
56200,"THƯƠNG EM LÝ MIỆT VƯỜN 2","Chim đa đa vỗ cánh bay xa, lạy mẹ lạy cha em từ giã quê nhà...",Trương Quang Tuấn
56201,"TIA NẮNG HẠT MƯA","Hình như trong từng tia nắng có nét tinh nghịch bạn trai...","Nhạc: Khánh Vinh, Thơ: Lệ Bình"
56202,"TIỄN BƯỚC NGƯỜI ĐI","Sân bay ngày hôm nay đành xót xa tiễn người đi đi về một nơi xa...",Lê Bá Vĩnh
56203,"TIẾNG DẾ CÔ ĐƠN","Đêm về tiếng mưa se lạnh, chợt nghe tiếng dế buồn nỉ non...",Hồng Xương Long
56204,"TIẾNG HÁT BÊN DÒNG SÔNG","Con sông Thu Bồn có tự bao giờ mà nghe điệu lý câu hò ngân vang...",Huy Hùng
56205,"TIẾNG HÁT PHÁ ĐƯỜNG","Nhanh tay nào nào cuốc cuốc mau mau, ngàn tia sao ngàn tiếng vang...",Văn Lương
56206,"TIẾNG HÁT VANG DẬY ĐỒNG KHÔ","Một tay súng một tay cày dân tôi suốt đêm ngày mồ hôi tưới trên ruộng này...",Tôn Thất Lập
56207,"TIẾNG SÁO","Ngọn gió nào chất chứa từ lồng ngực anh, con suối nào ào ạt từ trái tim anh...","Nhạc: Phạm Minh Tuấn, Thơ: Lê Giang"
56208,"TIẾNG VÕNG","Võng trưa hè tiếng võng đưa nhè nhẹ, trời xanh xa vắng võng đưa...",Dương Thụ
56209,"TIỂU KHÚC CHO EM","Sẽ có lúc em tiếc nhớ ôi những giấc chiêm bao mẹ ngồi gầy như ngọn nến...",Tuấn Khanh
56210,"TÌM LẠI BẦU TRỜI","Anh khóc vì giờ đây anh đã mất em rồi, anh khóc vì giờ đây em đã xa thật rồi...",Khắc Việt
56211,"TÍM MỘT TÌNH YÊU","Nhà em tím chiều ven sông Sài Gòn, chiến tranh đã qua một thời lửa cháy...","Nhạc: Phạm Đăng Khương, Thơ: Trương Chính Tâm"
56212,"TÌNH BIỂN","Đêm nằm nghe tiếng sóng xa vọng về, nghe biển ru lên tiếng ru bồi hồi...",Trần Quang Huy
56213,"TÌNH CA PHỐ","Sài Gòn chưa xa đã nhớ, đường vui đôi chân sớm trưa...",Quốc Bảo
56214,"TÌNH ĐẸP LÀ TÌNH BUỒN","Một mình nhìn sao trên trời, lặng thầm giọt nước mắt rơi...",Khánh Đơn
56215,"TÌNH LÀ THẾ","Tình là giọt nắng êm đềm rơi rớt bên thềm, tình là ngọn gió mơ màng...",Hoài An
56216,"TỈNH MỘNG","Mình đã xa nhau phải không em, hạnh phúc thoáng qua tựa như giấc mộng...",Nguyễn Hồng Thuận
56217,"TÌNH XƯA","Giữa Sài Gòn phồn hoa chợt nghe câu hát dân ca, lòng tôi nhớ một người...",Đình Văn
56218,"TÌNH YÊU ĐÃ HẾT","Na na na... Tưởng rằng em đã yêu nào ngờ đâu chỉ thương...",Thanh Thảo
56219,"TÌNH YÊU HẠNH PHÚC","Tình yêu như ánh trăng rằm đẹp ý bài thơ anh tặng em...","Nhạc: Đỗ Sơn Hà, Thơ: Nguyễn Mộng Tuân"
56220,"TỔ QUỐC GỌI TÊN MÌNH","Tôi đang nghe Tổ quốc gọi tên mình bằng tiếng sóng Trường Sa Hoàng Sa...","Nhạc: Đinh Trung Cẩn, Thơ: Nguyễn Phan Quế Mai"
56221,"TỔ QUỐC YÊU THƯƠNG","Ta đi trên đường mùa xuân, đường vang muôn tiếng hát thân thương...",Hồ Bắc
56222,"TÔI MƠ","Có có tiếng mẹ già mưa nắng bao ngày quạnh hiu lo lắng, có có tiếng ru hời...",Minh Vy
56223,"TÔI YÊU ÂM NHẠC (I LOVE MUSIC)","Nằm dài nghe music len lỏi trong từng hơi thở, trong từng giấc mơ buồn...",Giáng Son
56224,"TÔI YÊU NGƯỜI TÔI XA NGƯỜI","Tôi yêu người như người đã yêu tôi khi bước chân vào đời...",Sông Trà
56225,"TRÁCH PHẬN","Thân này trách thân này thân sao cái lận đận này, mình này trách mình này...",Phan Bá Chức - Hữu Ninh
56226,"TRÁI TIM ÂM THẦM","Một chiều hè chờ anh đón em, chiều thật buồn vì anh không đến...",Huy Tuấn
56227,"TRÁI TIM ĐANG YÊU","Lần đầu gặp em là anh đã biết nơi trái tim anh sẽ trao tiếng yêu về người...",Minh Vương
56228,"TRĂNG VỀ LÀNG","Đêm nay trăng trốn nơi đâu chốn đô thành tìm trăng...",Vũ Minh Đức
56229,"TRỄ HẸN","Anh không đáng tin cứ dối gian em bao lâu nay, em sẽ không tin...",Lâm Nguyễn
56230,"TRÊN NHỮNG TUYẾN ĐƯỜNG QUAN HỌ","Cô gái xung phong hát câu quan họ...",Nguyễn Thiện Trúc
56231,"TRONG CƠN MƯA","Mưa chiều nay buồn rơi, từng hạt mưa rơi mãi trong lòng tôi...",Phú Quang
56232,"TRÔI TRONG GƯƠNG","Trôi trong gương những bài ca rất xưa với bao giai điệu buồn...","Nhạc: Giáng Son, Lời: Nguyễn Vĩnh TIến"
56233,"TRỞ LẠI TUỔI THƠ","Con đường khuya ngã tư không đèn, những đêm vắng dẫn lối ta về với tuổi thơ...","Nhạc: Anh Quân, Lời: Dương Thụ"
56234,"TRƯỜNG CA SÔNG LÔ","Sông Lô sóng ngàn Việt Bắc bãi dài ngô lau núi rừng âm u...",Văn Cao
56235,"TUỔI HỒNG YÊU VÀ MƠ","Tuổi hồng tung tăng trong nắng mai, tuổi hồng ngây thơ như chú nai...",Trường Huy
56236,"TỪ KHI EM ĐẾN","Ha ha ha ha... Có những ngày sống như mây trời vì anh mang trái tim vô tình...",Nguyễn Văn Chung
56237,"TỪ NGÀY ANH ĐI","Ngày buồn mưa rơi mãi để niềm đau kia khó phai...",Nguyễn Hoàng Duy
56238,"TƯƠNG TƯ CÔ BÁN SẦU RIÊNG","Này cô em bán sầu riêng, sầu riêng em bán chớ tình duyên thế nào...",Cao Nhật Minh
56239,"ÚT CƯNG","Út mình đều là Út cưng, một hai ba bốn Út cưng, Út nay đã đi nhà trẻ...",Nguyễn Văn Tý
56240,"ƯỚC MƠ CỦA THIÊN THẦN","Cứ mỗi sáng bình minh lên vỗ những đôi cánh an nhàn...",Nguyễn Văn Chung
56241,"VẪN TRONG ĐỢI CHỜ","Mới hôm nào còn ngàn say đắm với bao ước thề, nắm tay bước về chốn xưa...","Nhạc: Đức Trí, Lời: Hồ Ngọc Hà"
56242,"VẪN YÊU","Hát ngày ta yêu nhau đã trôi qua thật mau vì mất nhau...",Hoàng Nhã
56243,"VỀ ĐI ANH","Vẫn biết thời gian không ngừng lại như anh đến rồi anh sẽ đi thôi...",Hà Dũng
56244,"VỀ LÀNG","Sáng nay tôi đi về làng, mênh mông cánh đồng lúa hát long lanh giọt sương...",Văn Đình
56245,"VỀ QUÊ CẮM CÂU","Câu hát ngày xưa qua điệu trăng thu dạ khúc, anh vẫn thường nghe...",Hàn Châu
56246,"VẾT LĂN TRẦM","Vết lăn vết lăn trầm hằn trên phiến đá nâu thêm ưu phiền...",Trịnh Công Sơn
56247,"VÌ EM","Tình yêu ơi đã bao nhiêu tháng ngày xa cách...",Kasim Hoàng Vũ
56248,"VÒNG TRÒN","Dưới góc phố trong một đêm mưa rơi có một chiếc xe hơi lướt qua...",Võ Thiện Thanh
56249,"VỢ CHỒNG TƯ SẬY","Sáng nay anh ra thăm vườn, thăm giàn bầu bí với khoai lang...",Sơn Hạ
56250,"VỚT MẢNH TRĂNG ĐAU","Bỗng loang nước sông có mảnh trăng nào lạc lối đêm nay...",Hồng Xương Long
56251,"XIN LỖI","Chuyện tình đôi ta xem như từ đây chấm hết...",Mỹ Tâm
56252,"XIN LỖI EM","Xin lỗi em vì tôi không là người em mơ, xin lỗi em vì tôi đã làm em đau...",Kasim Hoàng Vũ
56253,"XINH TƯƠI VIỆT NAM","Người con gái bé xinh đạp xe trên phố đông, tà áo trắng bay bay...",Nguyễn Hồng Thuận
56254,"YÊU DẤU TAN THEO","Thôi em đừng bối rối trong ta chiều đã tàn, thôi em đừng khóc nuối...",Trịnh Công Sơn
56255,"YÊU MỘT NGƯỜI SỐNG BÊN MỘT NGƯỜI","Những đêm buồn nghe mưa ngoài hiên, mưa triền miên...",Hoài An
56256,"YÊU TRONG NỖI NHỚ","Vẫn mãi yêu em muôn đời dù người đã xa...",Phạm Việt Hoàng